model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,MASE,WQL,framework_version,model_config
autogluon/chronos-2,autogluon/chronos_datasets,monash_traffic,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_traffic,1.3654446697027889,,229.67671564800003,862,a395745939b7b0f3,False,0.7.0,1.3654446697027889,0.3117432750401262,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_australian_electricity,48,1,-48,48,1,,48,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_australian_electricity,0.615043029824177,,1.458466369000007,5,c3fa76db06a6f37a,False,0.7.0,0.615043029824177,0.03111743317677539,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,ercot,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],ercot,0.8562683438353559,,2.138803198000005,8,95b91121d95f89c8,False,0.7.0,0.8562683438353559,0.026534383714129434,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets_extra,ETTm,24,1,-96,24,1,,96,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,__ALL__,[],[],[],ETTm,0.6084370691731525,,3.5782166440003493,14,eb7409291613303b,False,0.7.0,0.6084370691731525,0.050268169360499125,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets_extra,ETTh,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,__ALL__,[],[],[],ETTh,0.7312309680828494,,3.5417636350002795,14,a06554384ee004c7,False,0.7.0,0.7312309680828494,0.07137106002689084,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,exchange_rate,30,1,-30,30,1,,5,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],exchange_rate,2.8626110708381276,,1.8445430300002954,8,a8476b6fa723f5ed,False,0.7.0,2.8626110708381276,0.014551882374765176,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,nn5,56,1,-56,56,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],nn5,0.5809891564547176,,2.832275398999627,111,91434e4cabb44eab,False,0.7.0,0.5809891564547176,0.15037773450234931,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_nn5_weekly,8,1,-8,8,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_nn5_weekly,0.9114553466648047,,0.6707197750001797,111,480088d6b89d7100,False,0.7.0,0.9114553466648047,0.0849720214741386,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_weather,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_weather,2.5226457558879467,,803.0495998880001,3010,980478e7349a0e49,False,0.7.0,2.5226457558879467,0.3532127255806785,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_covid_deaths,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_covid_deaths,37.803424001871235,,2.2363283320000846,266,6cdf94c2ac2fae09,False,0.7.0,37.803424001871235,0.040201566564851465,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
